FMID,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time
1002316,May to Oct,r,Tue:2:00 PM - 6:00 PM;Sat:10:00 AM - 2:00 PM;,,,,,,,
1008162,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Fri: 11:00 AM-2:00 PM;,,,,,,,
1003470,2013-05-16T04:00:00Z,2013-10-17T04:00:00Z,Thu: 8:00 AM-1:00 PM;,,,,,,,
1001711,,,,,,,,,,
1002417,,,,,,,,,,
1003545,,,,,,,,,,
1001290,2015-06-28T04:00:00Z,2015-10-25T04:00:00Z,Sun: 10:00 AM-1:00 PM;,,,,,,,
1006646,,,,,,,,,,
1006253,May to Sep,ber,Thu:5:00 PM - 7:00 PM;,,,,,,,
1010977,2015-06-04T04:00:00Z,2015-08-27T04:00:00Z,Thu: 4:00 PM-7:00 PM;,,,,,,,
1018007,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1001446,,,,,,,,,,
1000210,2016-06-11T04:00:00Z,2016-10-08T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1009656,2016-06-15T04:00:00Z,2016-10-12T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1009382,,,,,,,,,,
1008496,,,,,,,,,,
1004166,2016-05-04T04:00:00Z,2016-10-12T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1002375,,,,,,,,,,
1017981,2017-05-15T04:00:00Z,2017-09-18T04:00:00Z,Mon: 5:00 PM-8:00 PM;,,,,,,,
1018196,,,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,
1016856,2017-03-18T04:00:00Z,2017-11-18T05:00:00Z,Sat: 8:00 AM-12:00 PM;,2017-05-03T04:00:00Z,2017-10-25T04:00:00Z,,,,,
1016858,2017-05-04T04:00:00Z,2017-10-26T04:00:00Z,Thu: 3:00 PM-6:00 PM;,,,,,,,
1016857,2017-12-02T05:00:00Z,2018-03-10T05:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1011224,2016-04-16T04:00:00Z,2016-12-17T05:00:00Z,Wed: 4:00 PM-7:30 PM;Sun: 9:00 AM-1:00 PM;,,,,,,,
1008316,2015-05-03T04:00:00Z,2015-11-22T05:00:00Z,Sun: 9:00 AM-1:00 PM;,2015-11-29T05:00:00Z,2015-12-20T05:00:00Z,2016-04-24T04:00:00Z,Sun: 10:00 AM-1:00 PM;,,,
1000068,,,Thu: 8:00 AM-5:00 PM;Sun: 8:00 AM-5:00 PM;,,,,,,,
1006811,May to Sep,ber,Fri:3:00 PM - 6:00 PM;,,,,,,,
1003006,,,,,,,,,,
1006705,2013-06-01T04:00:00Z,2013-09-28T04:00:00Z,Sat: 9:00 AM-12:30 PM;,,,,,,,
1005087,2016-05-14T04:00:00Z,2016-12-10T05:00:00Z,Sat: 7:00 AM-12:00 PM;,,,,,,,
1005830,June to Oc,er,,,,,,,,
1017964,2017-07-27T04:00:00Z,2017-09-14T04:00:00Z,Thu: 4:00 PM-6:30 PM;,,,,,,,
1018403,2017-05-06T04:00:00Z,2017-09-16T04:00:00Z,Sat: 9:00 AM-12:30 PM;,,,,,,,
1007015,January to,cember,Thu:6:00 am - 8:00 pm;Fri:6:00 pm - 8:00 pm;Sat:6:00 pm - 8:00 pm;sun:6:00 pm - 8:00 pm;,,,,,,,
1010010,2014-05-03T04:00:00Z,2014-10-25T04:00:00Z,Sat: 7:30 AM-12:00 PM;,,,,,,,
1003996,2014-04-12T04:00:00Z,2014-11-22T05:00:00Z,Sun: 8:00 AM-12:00 PM;,,,,,,,
1003893,2017-05-08T04:00:00Z,2017-10-02T04:00:00Z,Mon: 5:00 PM-7:00 PM;,,,,,,,
1006256,,,,,,,,,,
1002562,,,,,,,,,,
1000865,November t,arch,Sat:10:00 AM - 1:00 PM;,,,,,,,
1004424,,,,,,,,,,
1003218,,,,,,,,,,
1011003,2015-04-01T04:00:00Z,2015-11-01T04:00:00Z,Mon: 9:00 AM-5:30 PM;Tue: 9:00 AM-5:30 PM;Wed: 9:00 AM-5:30 PM;Thu: 9:00 AM-5:30 PM;Fri: 9:00 AM-5:30 PM;Sat: 9:00 AM-5:30 PM;Sun: 10:00 AM-4:00 PM;,,,,,,,
1004237,April to A,st,Sat:8:00 AM - 12:00 PM;,,,,,,,
1002940,,,,,,,,,,
1010964,2015-05-17T04:00:00Z,2015-11-29T05:00:00Z,Sun: 12:00 PM-4:00 PM;,,,,,,,
1012754,2016-10-08T04:00:00Z,2017-04-29T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1006090,,,,,,,,,,
1009973,,,Fri: 9:00 AM-12:00 PM;,,,,,,,
1003272,2013-06-02T04:00:00Z,2013-11-24T05:00:00Z,Sun: 10:00 AM-3:00 PM;,,,,,,,
1012415,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Tue: 2:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,
1001329,January to,cember,Sat:9:00 AM - 2:00 PM;,,,,,,,
1001331,January to,cember,Sat:8:00 AM - 2:00 PM;,,,,,,,
1001330,January to,cember,sun:9:00 AM - 2:00 PM;,,,,,,,
1011616,,,Wed: 3:00 PM-6:00 PM;,,,,,,,
1012132,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Tue: 8:00 AM-12:00 PM;,,,,,,,
1002190,,,,,,,,,,
1009853,2014-05-17T04:00:00Z,2014-12-20T05:00:00Z,Tue: 9:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,
1001263,,,,,,,,,,
1010233,2014-05-29T04:00:00Z,2014-10-30T04:00:00Z,Thu: 11:00 AM-7:00 PM;,,,,,,,
1002010,,,,,,,,,,
1007154,,,,,,,,,,
1011785,2016-05-07T04:00:00Z,2016-10-28T04:00:00Z,Sat: 8:30 AM-12:00 PM;,,,,,,,
1011343,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Tue: 9:00 AM-1:00 PM;,,,,,,,
1005916,,,,,,,,,,
1001337,,,,,,,,,,
1001336,,,,,,,,,,
1002749,2014-07-05T04:00:00Z,2014-10-04T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1000276,May to Sep,ber,Tue:3:00 PM - 6:00 PM;,,,,,,,
1007317,2014-06-15T04:00:00Z,2014-10-26T04:00:00Z,Sun: 8:00 AM-3:30 PM;,,,,,,,
1006216,,,,,,,,,,
1009300,,,,,,,,,,
1010773,2016-06-11T04:00:00Z,2016-09-10T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1004621,,,,,,,,,,
1007995,,,,,,,,,,
1011548,,,,,,,,,,
1003308,2013-04-27T04:00:00Z,2013-10-26T04:00:00Z,Sun: 7:30 AM-12:00 PM;,,,,,,,
1003244,,,,,,,,,,
1018320,2017-06-03T04:00:00Z,2017-10-28T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1006204,,,,,,,,,,
1003204,,,,,,,,,,
1009865,2014-05-03T04:00:00Z,2014-05-24T04:00:00Z,Sat: 6:30 AM-12:00 PM;,2014-05-27T04:00:00Z,2014-08-16T04:00:00Z,2014-11-01T04:00:00Z,Sat: 6:30 AM-12:00 PM;,,,
1012030,2016-05-07T04:00:00Z,2016-10-29T04:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1008705,2013-05-11T04:00:00Z,2013-11-02T04:00:00Z,Tue: 6:30 AM-12:00 PM;Thu: 6:30 AM-12:00 PM;Sat: 6:30 AM-12:00 PM;,,,,,,,
1002022,,,,,,,,,,
1008480,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Fri: 4:00 PM-6:00 PM;,,,,,,,
1003198,,,,,,,,,,
1000809,,,,,,,,,,
1006825,,,,,,,,,,
1000197,June to Oc,er,Thu:3:00 PM - 8:00 PM;,,,,,,,
1003608,,,,,,,,,,
1006210,,,,,,,,,,
1007697,2013-05-26T04:00:00Z,2013-11-24T05:00:00Z,Sun: 11:00 AM-4:00 PM;,,,,,,,
1010400,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1011235,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sun: 8:00 AM-2:00 PM;,,,,,,,
1006258,January to,cember,Wed:4:00 PM - 7:00 PM;,,,,,,,
1009404,,,,,,,,,,
1001788,,,,,,,,,,
1018277,2017-05-01T04:00:00Z,2017-08-31T04:00:00Z,Sat: 8:00 AM-2:00 PM;,2017-09-01T04:00:00Z,2017-12-31T05:00:00Z,2018-04-22T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,
1004123,,,,,,,,,,
1006766,2016-05-04T04:00:00Z,2016-10-26T04:00:00Z,Wed: 9:00 AM-2:00 PM;,,,,,,,
1012194,2016-05-01T04:00:00Z,2016-10-01T04:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
1009869,2014-05-01T04:00:00Z,2014-10-01T04:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1012265,2017-05-25T04:00:00Z,2017-10-05T04:00:00Z,Thu: 3:00 PM-6:00 PM;,,,,,,,
1018228,2017-06-11T04:00:00Z,2017-09-10T04:00:00Z,Sun: 3:00 PM-6:00 PM;,,,,,,,
1012476,2016-05-10T04:00:00Z,2016-11-22T05:00:00Z,Tue: 11:00 AM-6:00 PM;Fri: 11:00 AM-6:00 PM;,,,,,,,
1000158,2015-04-04T04:00:00Z,2016-11-30T05:00:00Z,Sat: 8:00 AM-12:00 PM;,2015-12-05T05:00:00Z,,,,,,
1006999,,,,,,,,,,
1000982,,,,,,,,,,
1007004,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Wed: 3:00 PM-6:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,
1007058,,,,,,,,,,
1005372,January to,rch,Sat:8:00 am - 1:00 pm;,,,,,,,
1000899,March to D,mber,Sat:8:00 AM - 2:00 PM;,,,,,,,
1018190,2017-05-08T04:00:00Z,2017-10-02T04:00:00Z,Mon: 5:00 PM-7:00 PM;,,,,,,,
1001825,,,,,,,,,,
1001072,,,,,,,,,,
1009614,2014-01-05T05:00:00Z,2014-05-25T04:00:00Z,Sun: 9:00 AM-2:00 PM;,2014-10-05T04:00:00Z,2015-05-31T04:00:00Z,,,,,
1005779,2013-10-06T04:00:00Z,2014-05-25T04:00:00Z,Sun: 9:00 AM-2:00 PM;,,,,,,,
1003998,,,,,,,,,,
1010366,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 8:00 AM-2:00 PM;,,,,,,,
1002944,,,,,,,,,,
1000834,,,,,,,,,,
1003013,,,,,,,,,,
1006920,,,,,,,,,,
1003462,,,,,,,,,,
1012309,2016-05-16T04:00:00Z,2016-10-10T04:00:00Z,Mon: 4:00 PM-7:00 PM;,,,,,,,
1012535,2016-05-01T04:00:00Z,2016-10-31T04:00:00Z,,,,,,,,
1007442,,,,,,,,,,
1007244,,,,,,,,,,
1000088,2013-07-05T04:00:00Z,2013-11-22T05:00:00Z,Fri: 8:00 AM-3:00 PM;,,,,,,,
1001318,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Sat: 8:30 AM-12:30 PM;,,,,,,,
1003859,2014-01-01T05:00:00Z,2014-12-01T05:00:00Z,Tue: 2:30 PM-6:00 PM;,,,,,,,
1009650,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Wed: 5:00 PM-7:00 PM;,,,,,,,
1012666,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Wed: 5:00 PM-8:00 PM;,,,,,,,
1003758,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1004776,2014-04-27T04:00:00Z,2014-10-26T04:00:00Z,Sun: 9:00 AM-12:00 PM;,2014-07-09T04:00:00Z,2014-10-01T04:00:00Z,,,,,
1006387,,,,,,,,,,
1012808,2016-09-14T04:00:00Z,2017-04-15T04:00:00Z,Wed: 10:00 AM-1:00 PM;,,,,,,,
1009741,2013-10-09T04:00:00Z,2014-05-14T04:00:00Z,Wed: 10:00 AM-1:00 PM;,,,,,,,
1002978,,,,,,,,,,
1000103,,,Sun: 8:00 AM-4:00 PM;,,,,,,,
1008959,2016-06-04T04:00:00Z,2016-10-29T04:00:00Z,Sat: 7:30 AM-12:00 PM;,,,,,,,
1002575,,,,,,,,,,
1003986,,,,,,,,,,
1009760,2016-04-16T04:00:00Z,2016-11-23T05:00:00Z,Wed: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,
1000236,2017-01-14T05:00:00Z,2017-04-08T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1018506,2017-05-06T04:00:00Z,2017-10-28T04:00:00Z,Sat: 8:30 AM-12:00 PM;,,,,,,,
1005600,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Thu: 9:00 AM-1:00 PM;,,,,,,,
1018629,2017-06-01T04:00:00Z,2017-08-31T04:00:00Z,Thu: 4:30 PM-7:30 PM;,,,,,,,
1009400,,,,,,,,,,
1005408,,,,,,,,,,
1009282,,,,,,,,,,
1010975,2015-03-25T04:00:00Z,2015-12-30T05:00:00Z,Wed: 2:00 PM-4:00 PM;,,,,,,,
1004147,,,,,,,,,,
1004382,2017-05-04T04:00:00Z,2017-09-28T04:00:00Z,Thu: 4:00 PM-6:30 PM;,2017-10-05T04:00:00Z,2018-04-26T04:00:00Z,,,,,
1018221,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1001222,,,,,,,,,,
1004834,July to Se,mber,,,,,,,,
1005766,,,,,,,,,,
1007280,2013-06-19T04:00:00Z,2013-10-30T04:00:00Z,Wed: 7:00 AM-1:00 PM;,,,,,,,
1003034,May to Sep,ber,Fri:4:00 pm - 7:00 pm;,,,,,,,
1003035,May to Sep,ber,Thu:3:00 pm - 6:00 pm;,,,,,,,
1003033,January to,cember,Sat:9:00 am - 1:00 pm;,,,,,,,
1010810,2015-05-01T04:00:00Z,2015-10-01T04:00:00Z,Sat: 8:30 AM-12:00 PM;,,,,,,,
1000868,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Mon: 6:00 AM-6:00 PM;Tue: 6:00 AM-6:00 PM;Wed: 6:00 AM-6:00 PM;Thu: 6:00 AM-6:00 PM;Fri: 6:00 AM-6:00 PM;Sat: 7:00 AM-5:00 PM;Sun: 10:00 AM-2:00 PM;,,,,,,,
1000368,2014-06-19T04:00:00Z,2014-10-02T04:00:00Z,Thu: 2:00 PM-8:00 PM;,,,,,,,
1004367,,,,,,,,,,
1018194,2017-05-18T04:00:00Z,2017-09-28T04:00:00Z,Thu: 4:00 PM-7:00 PM;,,,,,,,
1018204,2017-04-22T04:00:00Z,2017-10-28T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1004748,2015-11-07T05:00:00Z,2016-04-23T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1018559,2017-04-01T04:00:00Z,2017-10-14T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1001845,2013-10-05T04:00:00Z,2014-06-07T04:00:00Z,Sat: 7:30 AM-12:00 PM;,,,,,,,
1003715,,,,,,,,,,
1007304,2014-06-01T04:00:00Z,2014-10-26T04:00:00Z,Sun: 11:00 AM-2:00 PM;,2014-11-23T05:00:00Z,2015-02-22T05:00:00Z,,,,,
1004976,,,,,,,,,,
1005902,June to Au,t,Sat:8:00 am - 12:00 pm;,,,,,,,
1001500,,,,,,,,,,
1016849,2017-05-06T04:00:00Z,2017-11-25T05:00:00Z,Tue: 8:00 AM-2:00 PM;Fri: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,
1004112,,,,,,,,,,
1001981,2013-05-18T04:00:00Z,2013-10-19T04:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1005405,,,,,,,,,,
1001975,,,,,,,,,,
1001974,,,,,,,,,,
1004089,,,,,,,,,,
1012552,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sat: 8:00 AM-12:00 PM;,2016-06-01T04:00:00Z,2016-09-28T04:00:00Z,,,,,
1011769,2016-05-25T04:00:00Z,2016-09-28T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1006230,2012-04-01T04:00:00Z,2012-10-31T04:00:00Z,Thu: 3:00 AM-6:00 AM;,2014-05-01T04:00:00Z,2014-10-30T04:00:00Z,,,,,
1003633,,,,,,,,,,
1009993,2014-06-25T04:00:00Z,2014-10-29T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1018027,2017-05-27T04:00:00Z,2017-10-07T04:00:00Z,Sat: 10:00 AM-1:00 PM;,,,,,,,
1000756,,,,,,,,,,
1006995,,,,,,,,,,
1008501,,,,,,,,,,
1005007,2015-04-18T04:00:00Z,2015-10-31T04:00:00Z,Sat: 8:00 AM-2:00 PM;,,,,,,,
1018385,,,Fri: 10:00 AM-2:00 PM;,,,,,,,
1003039,,,,,,,,,,
1004064,,,,,,,,,,
1011595,2015-06-01T04:00:00Z,2015-09-03T04:00:00Z,Tue: 7:30 AM-12:30 PM;Thu: 3:00 PM-7:00 PM;,,,,,,,
1006397,,,,,,,,,,
1007430,,,,,,,,,,
1001714,,,,,,,,,,
1009841,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1000265,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1000264,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,
1001949,January to,cember,Sat:9:00 AM - 2:00 PM;,,,,,,,
1012106,2016-01-01T05:00:00Z,2016-07-13T04:00:00Z,Wed: 1:00 PM-5:00 PM;,2016-10-12T04:00:00Z,2016-12-31T05:00:00Z,,,,,
1004409,,,,,,,,,,
1018548,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Tue: 9:00 AM-1:00 PM;,,,,,,,
1012059,2016-06-11T04:00:00Z,2016-10-22T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1012177,,,Tue: 2:30 PM-5:30 PM;Fri: 2:30 PM-5:30 PM;,,,,,,,
1005035,June to Oc,er,sun:10:00 AM - 2:00 PM;,,,,,,,
1001193,,,,,,,,,,
1001508,,,,,,,,,,
1000262,2014-05-06T04:00:00Z,2014-10-28T04:00:00Z,Tue: 4:00 PM-6:00 PM;,,,,,,,
1002243,,,,,,,,,,
1007270,,,,,,,,,,
1011390,2015-05-01T04:00:00Z,2015-10-01T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1008650,2014-08-01T04:00:00Z,2014-08-31T04:00:00Z,Fri: 4:00 PM-5:00 PM;,,,,,,,
1008666,2014-03-31T04:00:00Z,2015-03-31T04:00:00Z,Mon: 9:00 AM-6:00 PM;Tue: 9:00 AM-6:00 PM;Wed: 9:00 AM-6:00 PM;Thu: 9:00 AM-6:00 PM;Fri: 9:00 AM-6:00 PM;Sat: 9:00 AM-3:00 PM;Sun: 9:00 AM-3:00 PM;,,,,,,,
1008520,,,,,,,,,,
1006612,,,,,,,,,,
1012748,2016-05-11T04:00:00Z,2016-10-26T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1011308,,,Fri: 4:00 PM-7:00 PM;,,,,,,,
1018404,2017-06-07T04:00:00Z,2017-10-11T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1006445,,,,,,,,,,
1006446,,,,,,,,,,
1006109,,,,,,,,,,
1010419,2014-05-17T04:00:00Z,2014-09-13T04:00:00Z,Tue: 8:00 AM-11:00 AM;Sat: 8:00 AM-11:00 AM;,,,,,,,
1007226,2016-05-14T04:00:00Z,2016-11-05T04:00:00Z,Tue: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,
1011771,2017-06-07T04:00:00Z,2017-08-30T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1006197,,,,,,,,,,
1010987,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Mon: 7:00 AM-;Tue: 7:00 AM-;Wed: 7:00 AM-;Thu: 7:00 AM-;Fri: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,
1005184,2014-05-24T04:00:00Z,2014-10-11T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1000988,,,,,,,,,,
1017973,2017-05-06T04:00:00Z,2017-10-28T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1005469,2014-05-27T04:00:00Z,2014-10-07T04:00:00Z,Tue: 12:00 PM-6:30 PM;,,,,,,,
1006650,2013-05-01T04:00:00Z,2014-05-01T04:00:00Z,Tue: 11:00 AM-6:00 PM;Wed: 11:00 AM-6:00 PM;Thu: 11:00 AM-6:00 PM;Fri: 11:00 AM-6:00 PM;Sat: 9:00 AM-6:00 PM;Sun: 10:00 AM-5:00 PM;,,,,,,,
1004055,2012-06-01T04:00:00Z,2012-10-31T04:00:00Z,Thu: 10:00 AM-4:00 PM;,,,,,,,
1012365,2016-06-01T04:00:00Z,2016-11-16T05:00:00Z,Wed: 11:00 AM-3:00 PM;,,,,,,,
1016899,2017-06-16T04:00:00Z,2017-10-13T04:00:00Z,Fri: 2:00 PM-6:00 PM;,,,,,,,
1008846,2013-07-20T04:00:00Z,2013-11-09T05:00:00Z,Sat: 7:00 AM-1:00 PM;,,,,,,,
1004447,January to,cember,Sat:6:30 AM - 11:00 AM;,,,,,,,
1001674,June to Oc,er,Sat:9:00 am - 12:00 pm;,,,,,,,
1003438,,,,,,,,,,
1008522,,,,,,,,,,
1005792,,,,,,,,,,
1010708,2015-05-06T04:00:00Z,2015-10-28T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1006686,,,,,,,,,,
1001223,,,,,,,,,,
1001869,2016-06-04T04:00:00Z,2016-10-15T04:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1001005,2013-06-29T04:00:00Z,2013-06-29T04:00:00Z,Sun: 8:00 AM-3:00 PM;,,,,,,,
1002293,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,,,,,,,,
1006861,May to Oct,r,Sat:9:00 AM - 12:00 PM;,,,,,,,
1007201,,,,,,,,,,
1007146,,,,,,,,,,
1003606,2016-05-07T04:00:00Z,2016-10-29T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1003892,2014-07-05T04:00:00Z,2014-09-27T04:00:00Z,Sat: 10:00 AM-3:00 PM;,,,,,,,
1002327,,,,,,,,,,
1005624,,,,,,,,,,
1005403,,,,,,,,,,
1017926,2017-05-13T04:00:00Z,2017-10-21T04:00:00Z,Sat: 9:00 AM-1:00 PM;,2017-05-30T04:00:00Z,2017-08-29T04:00:00Z,,,,,
1005687,,,,,,,,,,
1009750,2014-05-17T04:00:00Z,,Sat: 9:00 AM-12:00 PM;,,,,,,,
1002821,2014-07-26T04:00:00Z,2014-09-27T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1018367,2017-05-06T04:00:00Z,2017-10-28T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1003647,,,,,,,,,,
1012001,2016-06-08T04:00:00Z,2016-10-12T04:00:00Z,Wed: 3:00 PM-5:30 PM;,,,,,,,
1003650,,,,,,,,,,
1001743,,,,,,,,,,
1001426,2014-06-07T04:00:00Z,2014-10-11T04:00:00Z,Sat: 8:00 AM-12:30 PM;,,,,,,,
1009889,2014-06-20T04:00:00Z,2014-10-03T04:00:00Z,Fri: 3:00 PM-6:00 PM;,,,,,,,
1006504,2015-05-02T04:00:00Z,2015-09-26T04:00:00Z,Tue: 9:00 AM-1:00 PM;Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,
1004723,2013-05-08T04:00:00Z,2013-10-30T04:00:00Z,Wed: 2:00 PM-5:30 PM;,,,,,,,
1008921,2013-07-12T04:00:00Z,2013-11-22T05:00:00Z,Fri: 2:00 PM-6:00 PM;,,,,,,,
1005689,,,,,,,,,,
1000069,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Wed: 8:00 AM-4:00 PM;,,,,,,,
1009476,,,,,,,,,,
1004545,2014-05-03T04:00:00Z,2014-10-11T04:00:00Z,Tue: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,
1009167,,,,,,,,,,
1002148,,,,,,,,,,
1010752,2014-11-08T05:00:00Z,2015-03-28T04:00:00Z,Sat: 9:00 AM-3:00 PM;,,,,,,,
1001717,2014-04-06T04:00:00Z,2014-12-07T05:00:00Z,Sun: 8:00 AM-1:00 PM;,2014-12-14T05:00:00Z,2015-03-29T04:00:00Z,,,,,
1003695,,,,,,,,,,
1018188,2017-06-01T04:00:00Z,2017-07-27T04:00:00Z,Thu: 2:00 PM-5:30 PM;,,,,,,,
1002493,,,,,,,,,,
1012749,2016-01-01T05:00:00Z,,Fri: 10:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;Sun: 10:00 AM-5:00 PM;,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,,,,,
1002514,2013-07-05T04:00:00Z,2013-09-27T04:00:00Z,Fri: 4:00 PM-8:00 PM;,,,,,,,
1002739,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Thu: 9:00 AM-1:00 PM;,2014-01-01T05:00:00Z,2014-12-01T05:00:00Z,,,,,
1012115,2016-05-13T04:00:00Z,2016-10-28T04:00:00Z,Fri: 9:00 AM-12:00 PM;,2016-06-01T04:00:00Z,2016-09-01T04:00:00Z,,,,,
1018383,2017-07-06T04:00:00Z,2017-09-28T04:00:00Z,Fri: 3:00 PM-7:00 PM;,,,,,,,
1006028,,,,,,,,,,
1004516,2016-06-25T04:00:00Z,2016-10-22T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1010428,2014-11-01T04:00:00Z,2015-05-02T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1001594,2014-05-24T04:00:00Z,2014-10-25T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1005176,2016-11-19T05:00:00Z,2016-12-31T05:00:00Z,Sat: 7:30 AM-12:00 PM;,,,,,,,
1005177,2016-04-20T04:00:00Z,2016-11-09T05:00:00Z,Wed: 8:30 AM-2:00 PM;,,,,,,,
1005175,2017-01-07T05:00:00Z,2017-04-15T04:00:00Z,Sat: 7:30 AM-12:00 PM;,,,,,,,
1005178,2016-04-16T04:00:00Z,2016-11-12T05:00:00Z,Sat: 6:30 AM-2:00 PM;,,,,,,,
1001314,2014-07-06T04:00:00Z,2014-10-05T04:00:00Z,Sun: 11:00 AM-3:00 PM;,,,,,,,
1007766,,,,,,,,,,
1001339,,,,,,,,,,
1011974,2016-06-08T04:00:00Z,2016-10-05T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1000044,,,,,,,,,,
1003908,2015-05-09T04:00:00Z,2015-09-12T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1010818,2015-05-02T04:00:00Z,2015-10-31T04:00:00Z,Sat: 7:30 AM-12:00 PM;,2015-07-01T04:00:00Z,2015-08-01T04:00:00Z,,,,,
1011345,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
